task_id,dataset_id,dataset_name,target_column,model,n_samples,n_features,n_classes,accuracy,balanced_accuracy,f1_score,precision,recall,training_time,status,error,data_source,metrics_complete,numeric_features,categorical_features,missing_percentage
9976,1485,madelon,Class,XGBoost,2600.0,500.0,2.0,0.8153846153846154,0.8153846153846154,0.8153600331405069,0.8155526611805103,0.8153846153846154,1.8614985942840576,success,,openml,True,500,0,0.0
9977,1486,nomao,Class,LogisticRegression,34465.0,118.0,2.0,0.947628028434644,0.9359121521685227,0.9476320170255584,0.9476360532571144,0.947628028434644,0.5882430076599121,success,,openml,True,89,29,0.0
9977,1486,nomao,Class,DecisionTree,34465.0,118.0,2.0,0.9511098215581024,0.939111157960574,0.9510610834966274,0.9510204728044424,0.9511098215581024,0.835911750793457,success,,openml,True,89,29,0.0
9977,1486,nomao,Class,RandomForest,34465.0,118.0,2.0,0.9685187871753952,0.9596779633465754,0.9684629901474718,0.9684334048486936,0.9685187871753952,1.1177916526794434,success,,openml,True,89,29,0.0
9977,1486,nomao,Class,KNN,34465.0,118.0,2.0,0.9561874365298128,0.9466273853172592,0.956200763752065,0.9562148628057878,0.9561874365298128,0.6132028102874756,success,,openml,True,89,29,0.0
9977,1486,nomao,Class,SVM,34465.0,118.0,2.0,0.9602495285071811,0.9505373500467648,0.960219091167638,0.9601935276042513,0.9602495285071811,66.75440859794617,success,,openml,True,89,29,0.0
9977,1486,nomao,Class,XGBoost,34465.0,118.0,2.0,0.9714202814449442,0.9661282164368178,0.971452706721108,0.971496206381183,0.9714202814449442,0.7857847213745117,success,,openml,True,89,29,0.0
9978,1487,ozone-level-8hr,Class,LogisticRegression,2534.0,72.0,2.0,0.9546351084812624,0.684342105263158,0.9468295802699368,0.9492920254646334,0.9546351084812624,0.0441558361053466,success,,openml,True,72,0,0.0
9978,1487,ozone-level-8hr,Class,DecisionTree,2534.0,72.0,2.0,0.9112426035502958,0.6611842105263157,0.9142236433206332,0.9174864150314233,0.9112426035502958,0.0877144336700439,success,,openml,True,72,0,0.0
9978,1487,ozone-level-8hr,Class,RandomForest,2534.0,72.0,2.0,0.95069033530572,0.609375,0.935518130784403,0.953155818540434,0.95069033530572,0.3621153831481933,success,,openml,True,72,0,0.0
9978,1487,ozone-level-8hr,Class,KNN,2534.0,72.0,2.0,0.9467455621301776,0.6509868421052631,0.937582550751665,0.9370680393194464,0.9467455621301776,0.0904877185821533,success,,openml,True,72,0,0.0
9978,1487,ozone-level-8hr,Class,SVM,2534.0,72.0,2.0,0.9368836291913216,0.5,0.9063538164274496,0.8777509346467016,0.9368836291913216,0.2425553798675537,success,,openml,True,72,0,0.0
9978,1487,ozone-level-8hr,Class,XGBoost,2534.0,72.0,2.0,0.9526627218934912,0.668717105263158,0.9438411998460644,0.9465672414650416,0.9526627218934912,0.2986555099487304,success,,openml,True,72,0,0.0
9981,1468,cnae-9,Class,LogisticRegression,1080.0,856.0,9.0,0.9398148148148148,0.9398148148148148,0.9403985666627634,0.9424893052912376,0.9398148148148148,0.2985756397247314,success,,openml,True,856,0,0.0
9981,1468,cnae-9,Class,DecisionTree,1080.0,856.0,9.0,0.8611111111111112,0.8611111111111112,0.8648141876455421,0.8784252784252784,0.8611111111111112,0.0732874870300293,success,,openml,True,856,0,0.0
9981,1468,cnae-9,Class,RandomForest,1080.0,856.0,9.0,0.9120370370370372,0.9120370370370372,0.913186771950703,0.9177501725327812,0.9120370370370372,0.3926632404327392,success,,openml,True,856,0,0.0
9981,1468,cnae-9,Class,KNN,1080.0,856.0,9.0,0.8657407407407407,0.8657407407407408,0.8678518318157764,0.8820737582331786,0.8657407407407407,0.081735610961914,success,,openml,True,856,0,0.0
9981,1468,cnae-9,Class,SVM,1080.0,856.0,9.0,0.8888888888888888,0.8888888888888888,0.8947875507540064,0.9255291005291004,0.8888888888888888,1.006216049194336,success,,openml,True,856,0,0.0
9981,1468,cnae-9,Class,XGBoost,1080.0,856.0,9.0,0.9120370370370372,0.9120370370370368,0.9131092384928702,0.917768959435626,0.9120370370370372,1.9965627193450928,success,,openml,True,856,0,0.0
9985,1475,first-order-theorem-proving,Class,LogisticRegression,6118.0,51.0,6.0,0.4934640522875817,0.3239640170849046,0.4443796059365323,0.4594513855702924,0.4934640522875817,0.209836721420288,success,,openml,True,51,0,0.0
9985,1475,first-order-theorem-proving,Class,DecisionTree,6118.0,51.0,6.0,0.5580065359477124,0.4639267229634407,0.5577516742941243,0.5582108055062699,0.5580065359477124,0.1759595870971679,success,,openml,True,51,0,0.0
9985,1475,first-order-theorem-proving,Class,RandomForest,6118.0,51.0,6.0,0.6372549019607843,0.5279715240624618,0.6243082315225501,0.6207071578797781,0.6372549019607843,0.5803422927856445,success,,openml,True,51,0,0.0
9985,1475,first-order-theorem-proving,Class,KNN,6118.0,51.0,6.0,0.5825163398692811,0.4745886075173764,0.5752414222412325,0.5736968473249775,0.5825163398692811,0.0524280071258544,success,,openml,True,51,0,0.0
9985,1475,first-order-theorem-proving,Class,SVM,6118.0,51.0,6.0,0.5441176470588235,0.3740992023568744,0.5012222398146812,0.5266175683451715,0.5441176470588235,5.7943854331970215,success,,openml,True,51,0,0.0
9985,1475,first-order-theorem-proving,Class,XGBoost,6118.0,51.0,6.0,0.6217320261437909,0.506672316351747,0.6080436061356381,0.6037206505971904,0.6217320261437909,1.7270135879516602,success,,openml,True,51,0,0.0
10093,1462,banknote-authentication,Class,LogisticRegression,1372.0,4.0,2.0,0.9709090909090908,0.9738562091503268,0.9709803693696312,0.9726993006993008,0.9709090909090908,0.0152423381805419,success,,openml,True,4,0,0.0
10093,1462,banknote-authentication,Class,DecisionTree,1372.0,4.0,2.0,0.9927272727272728,0.9934640522875816,0.9927329132142996,0.9928445747800584,0.9927272727272728,0.0131168365478515,success,,openml,True,4,0,0.0
10093,1462,banknote-authentication,Class,RandomForest,1372.0,4.0,2.0,0.9963636363636365,0.9967320261437908,0.9963650962620518,0.9963932002956392,0.9963636363636365,0.3266184329986572,success,,openml,True,4,0,0.0
10093,1462,banknote-authentication,Class,KNN,1372.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0158720016479492,success,,openml,True,4,0,0.0
10093,1462,banknote-authentication,Class,SVM,1372.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0330770015716552,success,,openml,True,4,0,0.0
10093,1462,banknote-authentication,Class,XGBoost,1372.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1029703617095947,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,LogisticRegression,748.0,4.0,2.0,0.7666666666666667,0.5423976608187134,0.7011492172654059,0.727072927072927,0.7666666666666667,0.0219783782958984,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,DecisionTree,748.0,4.0,2.0,0.7133333333333334,0.5833333333333334,0.7057126385241177,0.6996259148820819,0.7133333333333334,0.0128512382507324,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,RandomForest,748.0,4.0,2.0,0.7466666666666667,0.6242690058479532,0.7383993783993784,0.7326666666666666,0.7466666666666667,0.3131904602050781,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,KNN,748.0,4.0,2.0,0.7666666666666667,0.6469298245614035,0.7575777414075286,0.7522371045882017,0.7666666666666667,0.0147006511688232,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,SVM,748.0,4.0,2.0,0.7666666666666667,0.5328947368421052,0.6924192485168095,0.7310344827586206,0.7666666666666667,0.0450174808502197,success,,openml,True,4,0,0.0
10101,1464,blood-transfusion-service-center,Class,XGBoost,748.0,4.0,2.0,0.7866666666666666,0.679093567251462,0.7797047397047397,0.7756666666666666,0.7866666666666666,0.1244120597839355,success,,openml,True,4,0,0.0
14952,4534,PhishingWebsites,Result,LogisticRegression,11055.0,30.0,2.0,0.9285391225689732,0.9257335996949552,0.9283854999233272,0.9287335348823722,0.9285391225689732,0.0467240810394287,success,,openml,True,0,30,0.0
14952,4534,PhishingWebsites,Result,DecisionTree,11055.0,30.0,2.0,0.9710538218000904,0.970155755234669,0.9710381489254116,0.9710627752783622,0.9710538218000904,0.0404586791992187,success,,openml,True,0,30,0.0
14952,4534,PhishingWebsites,Result,RandomForest,11055.0,30.0,2.0,0.9742198100407056,0.973103002370729,0.9741984592778646,0.9742681872308524,0.9742198100407056,0.4299211502075195,success,,openml,True,0,30,0.0
14952,4534,PhishingWebsites,Result,KNN,11055.0,30.0,2.0,0.9488919041157848,0.9476524809761436,0.9488613445118076,0.9488784111095891,0.9488919041157848,0.0629034042358398,success,,openml,True,0,30,0.0
14952,4534,PhishingWebsites,Result,SVM,11055.0,30.0,2.0,0.9516056083220262,0.9488411611598336,0.951484986490388,0.9520327116947516,0.9516056083220262,4.334006547927856,success,,openml,True,0,30,0.0
14952,4534,PhishingWebsites,Result,XGBoost,11055.0,30.0,2.0,0.9710538218000904,0.9697396342777568,0.9710247203178216,0.971126422102128,0.9710538218000904,0.2267019748687744,success,,openml,True,0,30,0.0
14954,6332,cylinder-bands,band_type,LogisticRegression,540.0,35.0,2.0,0.6851851851851852,0.6669004207573632,0.679733846400513,0.6820662768031189,0.6851851851851852,0.0190179347991943,success,,openml,True,18,19,5.0
14954,6332,cylinder-bands,band_type,DecisionTree,540.0,35.0,2.0,0.7870370370370371,0.7752454417952315,0.7850446008692467,0.7865482883684558,0.7870370370370371,0.0152890682220458,success,,openml,True,18,19,5.0
14954,6332,cylinder-bands,band_type,RandomForest,540.0,35.0,2.0,0.8703703703703703,0.8590462833099579,0.8688398595375341,0.8729847494553377,0.8703703703703703,0.2944207191467285,success,,openml,True,18,19,5.0
14954,6332,cylinder-bands,band_type,KNN,540.0,35.0,2.0,0.7777777777777778,0.7671809256661992,0.7761994949494949,0.7768157768157766,0.7777777777777778,0.0228829383850097,success,,openml,True,18,19,5.0
14954,6332,cylinder-bands,band_type,SVM,540.0,35.0,2.0,0.8148148148148148,0.8022440392706872,0.8126283707679057,0.8157135076252723,0.8148148148148148,0.0503299236297607,success,,openml,True,18,19,5.0
14954,6332,cylinder-bands,band_type,XGBoost,540.0,35.0,2.0,0.8703703703703703,0.861851332398317,0.8694497053872055,0.8710117043450377,0.8703703703703703,0.1393556594848632,success,,openml,True,18,19,5.0
14965,1461,bank-marketing,Class,LogisticRegression,45211.0,16.0,2.0,0.8914077186774301,0.6027423228572477,0.8691539678827308,0.868869411397759,0.8914077186774301,0.078542947769165,success,,openml,True,7,9,0.0
14965,1461,bank-marketing,Class,DecisionTree,45211.0,16.0,2.0,0.8769213756496738,0.7044120414813693,0.8771972155826518,0.877476819576799,0.8769213756496738,0.2458832263946533,success,,openml,True,7,9,0.0
14965,1461,bank-marketing,Class,RandomForest,45211.0,16.0,2.0,0.9053411478491652,0.6885268692598243,0.895402679589605,0.893292280703292,0.9053411478491652,0.9478614330291748,success,,openml,True,7,9,0.0
14965,1461,bank-marketing,Class,KNN,45211.0,16.0,2.0,0.8922923808470641,0.6426006110227944,0.8783766828519166,0.8743980149698053,0.8922923808470641,0.3076019287109375,success,,openml,True,7,9,0.0
14965,1461,bank-marketing,Class,SVM,45211.0,16.0,2.0,0.8971580227800509,0.6211674062780758,0.877123546903473,0.8790468644977669,0.8971580227800509,70.68368792533875,success,,openml,True,7,9,0.0
14965,1461,bank-marketing,Class,XGBoost,45211.0,16.0,2.0,0.9092115448413136,0.725566131203,0.9034029696009778,0.9008184141355596,0.9092115448413136,0.3639674186706543,success,,openml,True,7,9,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,LogisticRegression,9873.0,32.0,5.0,0.4688607594936709,0.3572633005152191,0.4136915415018118,0.4823108538192482,0.4688607594936709,0.1087555885314941,success,,openml,True,32,0,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,DecisionTree,9873.0,32.0,5.0,0.4992405063291139,0.453980018369326,0.4982248965798513,0.4977772471190282,0.4992405063291139,0.3301937580108642,success,,openml,True,32,0,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,RandomForest,9873.0,32.0,5.0,0.6749367088607595,0.6023548541029673,0.6621742105778389,0.6834259021140254,0.6749367088607595,0.8193714618682861,success,,openml,True,32,0,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,KNN,9873.0,32.0,5.0,0.5893670886075949,0.5409274738489857,0.5788070251870613,0.5925714815897831,0.5893670886075949,0.0704958438873291,success,,openml,True,32,0,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,SVM,9873.0,32.0,5.0,0.5387341772151899,0.437765214509297,0.4969993050346376,0.555864936576504,0.5387341772151899,12.669981479644775,success,,openml,True,32,0,0.0
14969,4538,GesturePhaseSegmentationProcessed,Phase,XGBoost,9873.0,32.0,5.0,0.6881012658227849,0.6315986919884387,0.6806274831420381,0.6858756944306701,0.6881012658227849,1.457538366317749,success,,openml,True,32,0,0.0
14970,1478,har,Class,LogisticRegression,10299.0,561.0,6.0,0.9854368932038836,0.9863283074380632,0.9854380831590812,0.9854459919411936,0.9854368932038836,1.623722791671753,success,,openml,True,561,0,0.0
14970,1478,har,Class,DecisionTree,10299.0,561.0,6.0,0.9398058252427184,0.938057839277146,0.9398285239375164,0.9400037394100278,0.9398058252427184,5.626452445983887,success,,openml,True,561,0,0.0
14970,1478,har,Class,RandomForest,10299.0,561.0,6.0,0.9796116504854367,0.979394455642736,0.979611119477372,0.9796555842827294,0.9796116504854367,2.417982578277588,success,,openml,True,561,0,0.0
14970,1478,har,Class,KNN,10299.0,561.0,6.0,0.9635922330097088,0.965051026849858,0.963573381299463,0.9636922681314636,0.9635922330097088,0.5687990188598633,success,,openml,True,561,0,0.0
14970,1478,har,Class,SVM,10299.0,561.0,6.0,0.9786407766990292,0.9797068585822806,0.978651408089538,0.9787982205741714,0.9786407766990292,12.344521284103394,success,,openml,True,561,0,0.0
14970,1478,har,Class,XGBoost,10299.0,561.0,6.0,0.9932038834951455,0.993441672581016,0.9932038610177404,0.993206698565984,0.9932038834951455,17.29578399658203,success,,openml,True,561,0,0.0
125920,23381,dresses-sales,Class,LogisticRegression,500.0,12.0,2.0,0.57,0.527504105090312,0.5374131054131054,0.5473630717108978,0.57,0.0180015563964843,success,,openml,True,1,11,13.916666666666666
125920,23381,dresses-sales,Class,DecisionTree,500.0,12.0,2.0,0.55,0.5299671592775042,0.5450570143320431,0.5428142428142428,0.55,0.0119767189025878,success,,openml,True,1,11,13.916666666666666
125920,23381,dresses-sales,Class,RandomForest,500.0,12.0,2.0,0.55,0.5233990147783252,0.5392,0.5371777476255087,0.55,0.2992684841156006,success,,openml,True,1,11,13.916666666666666
125920,23381,dresses-sales,Class,KNN,500.0,12.0,2.0,0.57,0.5570607553366174,0.5692472453918236,0.5686068623398098,0.57,0.0147938728332519,success,,openml,True,1,11,13.916666666666666
125920,23381,dresses-sales,Class,SVM,500.0,12.0,2.0,0.53,0.5028735632183908,0.51872,0.5157937584803257,0.53,0.0397253036499023,success,,openml,True,1,11,13.916666666666666
125920,23381,dresses-sales,Class,XGBoost,500.0,12.0,2.0,0.56,0.5320197044334976,0.5477305877305878,0.5465808823529411,0.56,0.1353468894958496,success,,openml,True,1,11,13.916666666666666
125922,40499,texture,Class,LogisticRegression,5500.0,40.0,11.0,0.9963636363636365,0.9963636363636362,0.9963541099200628,0.9964172887877024,0.9963636363636365,0.1523337364196777,success,,openml,True,40,0,0.0
125922,40499,texture,Class,DecisionTree,5500.0,40.0,11.0,0.9127272727272728,0.9127272727272728,0.912958764020145,0.914197206192284,0.9127272727272728,0.1524548530578613,success,,openml,True,40,0,0.0
125922,40499,texture,Class,RandomForest,5500.0,40.0,11.0,0.98,0.98,0.9799918693561214,0.980221754900327,0.98,0.5242350101470947,success,,openml,True,40,0,0.0
125922,40499,texture,Class,KNN,5500.0,40.0,11.0,0.9854545454545456,0.9854545454545456,0.9854328909469036,0.9856757158504904,0.9854545454545456,0.039332628250122,success,,openml,True,40,0,0.0
125922,40499,texture,Class,SVM,5500.0,40.0,11.0,0.990909090909091,0.990909090909091,0.99089435766888,0.9909873754915498,0.990909090909091,0.7241401672363281,success,,openml,True,40,0,0.0
125922,40499,texture,Class,XGBoost,5500.0,40.0,11.0,0.9863636363636364,0.9863636363636364,0.9863102242615324,0.9865005332875022,0.9863636363636364,1.4868321418762207,success,,openml,True,40,0,0.0
146195,40668,connect-4,class,LogisticRegression,67557.0,42.0,3.0,0.6607460035523979,0.3407788795338462,0.5370404769142928,0.5658789659809975,0.6607460035523979,0.3170535564422607,success,,openml,True,0,42,0.0
146195,40668,connect-4,class,DecisionTree,67557.0,42.0,3.0,0.7289076376554174,0.5683146191419134,0.7290458396677008,0.7292361873504556,0.7289076376554174,0.3383352756500244,success,,openml,True,0,42,0.0
146195,40668,connect-4,class,RandomForest,67557.0,42.0,3.0,0.8172735346358793,0.5934827542973636,0.7893547219234986,0.7944839986482511,0.8172735346358793,1.415095329284668,success,,openml,True,0,42,0.0
146195,40668,connect-4,class,KNN,67557.0,42.0,3.0,0.727797513321492,0.5434659536793778,0.7164537613468721,0.7095200049924443,0.727797513321492,0.8604991436004639,success,,openml,True,0,42,0.0
146195,40668,connect-4,class,SVM,67557.0,42.0,3.0,0.7671699230313795,0.5059066349755661,0.7206486325711967,0.7351705649726341,0.7671699230313795,1705.1294162273407,success,,openml,True,0,42,0.0
146195,40668,connect-4,class,XGBoost,67557.0,42.0,3.0,0.8243043220840734,0.6045460656591891,0.7960308896419892,0.8030298354506481,0.8243043220840734,2.465526580810547,success,,openml,True,0,42,0.0
146821,40975,car,class,LogisticRegression,1728.0,6.0,4.0,0.6878612716763006,0.2933316683316683,0.6093356219066112,0.5753765983534769,0.6878612716763006,0.0358498096466064,success,,openml,True,0,6,0.0
146821,40975,car,class,DecisionTree,1728.0,6.0,4.0,0.9855491329479767,0.956225592589229,0.9854841889278052,0.9861753371868978,0.9855491329479767,0.0210177898406982,success,,openml,True,0,6,0.0
146821,40975,car,class,RandomForest,1728.0,6.0,4.0,0.9797687861271676,0.9466783216783216,0.9795573902276934,0.9797224265009404,0.9797687861271676,0.5164811611175537,success,,openml,True,0,6,0.0
146821,40975,car,class,KNN,1728.0,6.0,4.0,0.96242774566474,0.8111547543365726,0.9587169241227405,0.9622815228996044,0.96242774566474,0.0259861946105957,success,,openml,True,0,6,0.0
146821,40975,car,class,SVM,1728.0,6.0,4.0,0.9046242774566474,0.6939310689310689,0.8961177616996736,0.918605297320908,0.9046242774566474,0.2613282203674316,success,,openml,True,0,6,0.0
146821,40975,car,class,XGBoost,1728.0,6.0,4.0,0.9971098265895952,0.9807692307692308,0.9971018536974288,0.9973025048169556,0.9971098265895952,0.4031698703765869,success,,openml,True,0,6,0.0
146822,40984,segment,class,LogisticRegression,2310.0,17.0,7.0,0.948051948051948,0.948051948051948,0.9483415838107396,0.948784534166448,0.948051948051948,0.0832500457763671,success,,openml,True,18,0,0.0
146822,40984,segment,class,DecisionTree,2310.0,17.0,7.0,0.9393939393939394,0.9393939393939394,0.938444518013092,0.9400043823794636,0.9393939393939394,0.0359532833099365,success,,openml,True,18,0,0.0
146822,40984,segment,class,RandomForest,2310.0,17.0,7.0,0.9653679653679652,0.9653679653679654,0.965184188516445,0.966444217454247,0.9653679653679652,0.5350263118743896,success,,openml,True,18,0,0.0
146822,40984,segment,class,KNN,2310.0,17.0,7.0,0.922077922077922,0.922077922077922,0.9210626948738716,0.9246808348014048,0.922077922077922,0.0276165008544921,success,,openml,True,18,0,0.0
146822,40984,segment,class,SVM,2310.0,17.0,7.0,0.9242424242424242,0.9242424242424242,0.9250299757025612,0.926305906978176,0.9242424242424242,0.2718470096588135,success,,openml,True,18,0,0.0
146822,40984,segment,class,XGBoost,2310.0,17.0,7.0,0.9675324675324676,0.9675324675324676,0.9675180494296926,0.9684784773174792,0.9675324675324676,0.7929308414459229,success,,openml,True,18,0,0.0
146824,40979,mfeat-pixel,class,LogisticRegression,2000.0,240.0,10.0,0.955,0.9549999999999998,0.9548802460205634,0.9563540907003754,0.955,0.2557482719421386,success,,openml,True,240,0,0.0
146824,40979,mfeat-pixel,class,DecisionTree,2000.0,240.0,10.0,0.855,0.8550000000000001,0.853869175860054,0.8587700965261579,0.855,0.1202533245086669,success,,openml,True,240,0,0.0
146824,40979,mfeat-pixel,class,RandomForest,2000.0,240.0,10.0,0.9625,0.9625,0.9625679521861812,0.9638538881235988,0.9625,0.6378719806671143,success,,openml,True,240,0,0.0
146824,40979,mfeat-pixel,class,KNN,2000.0,240.0,10.0,0.965,0.965,0.9648411051269444,0.9658940855892076,0.965,0.0883228778839111,success,,openml,True,240,0,0.0
146824,40979,mfeat-pixel,class,SVM,2000.0,240.0,10.0,0.965,0.965,0.9649401370551828,0.9663969303576582,0.965,0.8651838302612305,success,,openml,True,240,0,0.0
146824,40979,mfeat-pixel,class,XGBoost,2000.0,240.0,10.0,0.96,0.96,0.9601311861518542,0.9614235745347488,0.96,1.960256814956665,success,,openml,True,240,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,LogisticRegression,44819.0,6.0,3.0,0.6755912539045069,0.5094982981753834,0.6521338461944043,0.6437693487933193,0.6755912539045069,0.0797994136810302,success,,openml,True,6,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,DecisionTree,44819.0,6.0,3.0,0.7921686746987951,0.7215225991526779,0.7923661722368527,0.7925711615533012,0.7921686746987951,0.0988118648529052,success,,openml,True,6,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,RandomForest,44819.0,6.0,3.0,0.784471218206158,0.7118379556050286,0.7838930544125777,0.7833678817170225,0.784471218206158,1.1767802238464355,success,,openml,True,6,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,KNN,44819.0,6.0,3.0,0.751896474788041,0.6778361363185038,0.7521534682696843,0.7524647406210827,0.751896474788041,0.2561569213867187,success,,openml,True,6,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,SVM,44819.0,6.0,3.0,0.823516287371709,0.7254991076329892,0.8201324665977331,0.8181559766273049,0.823516287371709,141.22156810760498,success,,openml,True,6,0,0.0
167119,41027,jungle_chess_2pcs_raw_endgame_complete,class,XGBoost,44819.0,6.0,3.0,0.8554216867469879,0.7980465196468653,0.8546281773545148,0.8540741319525812,0.8554216867469879,0.9719603061676024,success,,openml,True,6,0,0.0
167120,23517,numerai28.6,attribute_21,LogisticRegression,96320.0,21.0,2.0,0.5162998338870431,0.5154305768062893,0.5128819318435686,0.5159020280345675,0.5162998338870431,0.2834410667419433,success,,openml,True,21,0,0.0
167120,23517,numerai28.6,attribute_21,DecisionTree,96320.0,21.0,2.0,0.4979754983388704,0.4978971259809043,0.4979605813617129,0.4979510983115107,0.4979754983388704,3.9545137882232666,success,,openml,True,21,0,0.0
167120,23517,numerai28.6,attribute_21,RandomForest,96320.0,21.0,2.0,0.5158326411960132,0.5155826377724528,0.5155609171405645,0.5156637031052822,0.5158326411960132,8.02231478691101,success,,openml,True,21,0,0.0
167120,23517,numerai28.6,attribute_21,KNN,96320.0,21.0,2.0,0.5044642857142857,0.5042524033523526,0.504270223051538,0.5043111563015059,0.5044642857142857,1.7254307270050049,success,,openml,True,21,0,0.0
167120,23517,numerai28.6,attribute_21,SVM,96320.0,21.0,2.0,0.5198816445182725,0.5188677841864875,0.5152483496481204,0.5196311044744403,0.5198816445182725,2420.2694840431213,success,,openml,True,21,0,0.0
167120,23517,numerai28.6,attribute_21,XGBoost,96320.0,21.0,2.0,0.5118355481727574,0.511264412481961,0.5103597143375238,0.5114426487287941,0.5118355481727574,1.0224714279174805,success,,openml,True,21,0,0.0
167125,40978,Internet-Advertisements,class,LogisticRegression,3279.0,1558.0,2.0,0.972560975609756,0.929463459759482,0.9721711101541192,0.9721154133205958,0.972560975609756,0.7713124752044678,success,,openml,True,3,1555,0.0
167125,40978,Internet-Advertisements,class,DecisionTree,3279.0,1558.0,2.0,0.9679878048780488,0.9222556275053962,0.9676113430923814,0.9674610752834392,0.9679878048780488,0.8043532371520996,success,,openml,True,3,1555,0.0
167125,40978,Internet-Advertisements,class,RandomForest,3279.0,1558.0,2.0,0.9740853658536586,0.9258017267961764,0.9735215540621294,0.9737354474724336,0.9740853658536586,1.1353709697723389,success,,openml,True,3,1555,0.0
167125,40978,Internet-Advertisements,class,KNN,3279.0,1558.0,2.0,0.961890243902439,0.8686786925686093,0.9595488849266052,0.9628156119721332,0.961890243902439,0.5898373126983643,success,,openml,True,3,1555,0.0
167125,40978,Internet-Advertisements,class,SVM,3279.0,1558.0,2.0,0.9664634146341464,0.8804347826086957,0.9645070238141994,0.9677224673270622,0.9664634146341464,10.96087884902954,success,,openml,True,3,1555,0.0
167125,40978,Internet-Advertisements,class,XGBoost,3279.0,1558.0,2.0,0.9817073170731708,0.948427382053654,0.9814474067694128,0.981532674567872,0.9817073170731708,1.5331907272338867,success,,openml,True,3,1555,0.0
167140,40670,dna,class,LogisticRegression,3186.0,180.0,3.0,0.9341692789968652,0.9239114425714746,0.933990836036769,0.9341177411369906,0.9341692789968652,0.1156086921691894,success,,openml,True,0,180,0.0
167140,40670,dna,class,DecisionTree,3186.0,180.0,3.0,0.8949843260188087,0.8813875637227335,0.8951896815766623,0.8967450563705022,0.8949843260188087,0.0882148742675781,success,,openml,True,0,180,0.0
167140,40670,dna,class,RandomForest,3186.0,180.0,3.0,0.957680250783699,0.9519189286383172,0.957581747632264,0.9580995394492756,0.957680250783699,0.5810222625732422,success,,openml,True,0,180,0.0
167140,40670,dna,class,KNN,3186.0,180.0,3.0,0.7476489028213166,0.7867956606183014,0.7498981863313378,0.7979999986176409,0.7476489028213166,0.0775606632232666,success,,openml,True,0,180,0.0
167140,40670,dna,class,SVM,3186.0,180.0,3.0,0.962382445141066,0.9618564994431352,0.9625698585274772,0.9630942862053624,0.962382445141066,2.0375778675079346,success,,openml,True,0,180,0.0
167140,40670,dna,class,XGBoost,3186.0,180.0,3.0,0.9670846394984326,0.9660775415173852,0.9672573554832242,0.9680517761626288,0.9670846394984326,0.7125275135040283,success,,openml,True,0,180,0.0
167141,40701,churn,class,LogisticRegression,5000.0,20.0,2.0,0.87,0.589395553133695,0.8398915247003592,0.8450924956369983,0.87,0.0354447364807128,success,,openml,True,16,4,0.0
167141,40701,churn,class,DecisionTree,5000.0,20.0,2.0,0.927,0.8596958363262577,0.9277347551665492,0.9286207651313284,0.927,0.0906445980072021,success,,openml,True,16,4,0.0
167141,40701,churn,class,RandomForest,5000.0,20.0,2.0,0.958,0.8807041009255361,0.9564885941644562,0.9569503524451778,0.958,0.5842592716217041,success,,openml,True,16,4,0.0
167141,40701,churn,class,KNN,5000.0,20.0,2.0,0.888,0.6384052047985864,0.8653266203148725,0.8773679743380287,0.888,0.0421938896179199,success,,openml,True,16,4,0.0
167141,40701,churn,class,SVM,5000.0,20.0,2.0,0.922,0.7530445264574509,0.9131754343629344,0.9193130296540578,0.922,1.3055109977722168,success,,openml,True,16,4,0.0
167141,40701,churn,class,XGBoost,5000.0,20.0,2.0,0.958,0.8747760466978756,0.9561802608944954,0.9571901744043232,0.958,0.2902860641479492,success,,openml,True,16,4,0.0
